enrollment_id,student_id,course_id,term_id
39414,2883,29,2
39415,2883,5,2
39416,2884,16,2
39417,2884,104,2
39418,2884,45,2
39419,2884,7,2
39420,2884,14,2
39421,2885,80,2
39422,2885,69,2
39423,2885,73,2
39424,2885,74,2
39425,2885,71,2
39426,2886,19,2
39427,2886,40,2
39428,2886,41,2
39429,2886,83,2
39430,2886,25,2
39431,2887,80,2
39432,2887,106,2
39433,2887,47,2
39434,2887,14,2
39435,2887,74,2
39436,2888,41,2
39437,2888,67,2
39438,2888,56,2
39439,2888,49,2
39440,2888,22,2
39441,2889,82,2
39442,2889,85,2
39443,2889,95,2
39444,2889,57,2
39445,2889,103,2
39446,2890,76,2
39447,2890,46,2
39448,2890,30,2
39449,2890,8,2
39450,2890,51,2
39451,2891,101,2
39452,2891,74,2
39453,2891,3,2
39454,2891,36,2
39455,2891,48,2
39456,2892,38,2
39457,2892,7,2
39458,2892,102,2
39459,2892,118,2
39460,2892,99,2
39461,2893,65,2
39462,2893,103,2
39463,2893,66,2
39464,2893,79,2
39465,2893,42,2
39466,2894,119,2
39467,2894,88,2
39468,2894,68,2
39469,2894,20,2
39470,2894,97,2
39471,2895,117,2
39472,2895,67,2
39473,2895,56,2
39474,2895,11,2
39475,2895,40,2
39476,2896,54,2
39477,2896,87,2
39478,2896,41,2
39479,2896,35,2
39480,2896,66,2
39481,2897,87,2
39482,2897,101,2
39483,2897,10,2
39484,2897,113,2
39485,2897,114,2
39486,2898,81,2
39487,2898,32,2
39488,2898,92,2
39489,2898,27,2
39490,2898,103,2
39491,2899,34,2
39492,2899,98,2
39493,2899,31,2
39494,2899,75,2
39495,2899,97,2
39496,2900,34,2
39497,2900,5,2
39498,2900,48,2
39499,2900,112,2
39500,2900,6,2
39501,2901,101,2
39502,2901,97,2
39503,2901,54,2
39504,2901,21,2
39505,2901,69,2
39506,2902,92,2
39507,2902,69,2
39508,2902,45,2
39509,2902,10,2
39510,2902,120,2
39511,2903,72,2
39512,2903,95,2
39513,2903,108,2
39514,2903,86,2
39515,2903,107,2
39516,2904,5,2
39517,2904,4,2
39518,2904,22,2
39519,2904,26,2
39520,2904,19,2
39521,2905,17,2
39522,2905,80,2
39523,2905,110,2
39524,2905,78,2
39525,2905,82,2
39526,2906,50,2
39527,2906,6,2
39528,2906,85,2
39529,2906,36,2
39530,2906,68,2
39531,2907,81,2
39532,2907,94,2
39533,2907,113,2
39534,2907,17,2
39535,2907,16,2
39536,2908,66,2
39537,2908,112,2
39538,2908,58,2
39539,2908,60,2
39540,2908,9,2
39541,2909,81,2
39542,2909,43,2
39543,2909,7,2
39544,2909,98,2
39545,2909,49,2
39546,2910,97,2
39547,2910,91,2
39548,2910,102,2
39549,2910,76,2
39550,2910,114,2
39551,2911,95,2
39552,2911,102,2
39553,2911,10,2
39554,2911,41,2
39555,2911,34,2
39556,2912,111,2
39557,2912,61,2
39558,2912,6,2
39559,2912,60,2
39560,2912,55,2
39561,2913,10,2
39562,2913,114,2
39563,2913,41,2
39564,2913,99,2
39565,2913,47,2
39566,2914,71,2
39567,2914,59,2
39568,2914,21,2
39569,2914,109,2
39570,2914,34,2
39571,2915,10,2
39572,2915,75,2
39573,2915,52,2
39574,2915,20,2
39575,2915,67,2
39576,2916,86,2
39577,2916,94,2
39578,2916,79,2
39579,2916,20,2
39580,2916,119,2
39581,2917,23,2
39582,2917,32,2
39583,2917,42,2
39584,2917,18,2
39585,2917,17,2
39586,2918,15,2
39587,2918,67,2
39588,2918,105,2
39589,2918,117,2
39590,2918,102,2
39591,2919,111,2
39592,2919,31,2
39593,2919,24,2
39594,2919,51,2
39595,2919,70,2
39596,2920,29,2
39597,2920,39,2
39598,2920,105,2
39599,2920,16,2
39600,2920,28,2
39601,2921,22,2
39602,2921,116,2
39603,2921,12,2
39604,2921,73,2
39605,2921,5,2
39606,2922,71,2
39607,2922,111,2
39608,2922,49,2
39609,2922,31,2
39610,2922,106,2
39611,2923,61,2
39612,2923,59,2
39613,2923,21,2
39614,2923,35,2
39615,2923,103,2
39616,2924,87,2
39617,2924,35,2
39618,2924,58,2
39619,2924,81,2
39620,2924,101,2
39621,2925,81,2
39622,2925,112,2
39623,2925,23,2
39624,2925,17,2
39625,2925,13,2
39626,2926,87,2
39627,2926,118,2
39628,2926,53,2
39629,2926,60,2
39630,2926,31,2
39631,2927,40,2
39632,2927,90,2
39633,2927,39,2
39634,2927,51,2
39635,2927,34,2
39636,2928,79,2
39637,2928,107,2
39638,2928,18,2
39639,2928,106,2
39640,2928,63,2
39641,2929,58,2
39642,2929,110,2
39643,2929,4,2
39644,2929,60,2
39645,2929,117,2
39646,2930,83,2
39647,2930,92,2
39648,2930,37,2
39649,2930,7,2
39650,2930,88,2
39651,2931,50,2
39652,2931,26,2
39653,2931,27,2
39654,2931,104,2
39655,2931,68,2
39656,2932,16,2
39657,2932,1,2
39658,2932,92,2
39659,2932,102,2
39660,2932,18,2
39661,2933,81,2
39662,2933,110,2
39663,2933,88,2
39664,2933,83,2
39665,2933,53,2
39666,2934,107,2
39667,2934,48,2
39668,2934,39,2
39669,2934,104,2
39670,2934,86,2
39671,2935,99,2
39672,2935,5,2
39673,2935,28,2
39674,2935,109,2
39675,2935,32,2
39676,2936,115,2
39677,2936,116,2
39678,2936,102,2
39679,2936,39,2
39680,2936,33,2
39681,2937,16,2
39682,2937,60,2
39683,2937,99,2
39684,2937,104,2
39685,2937,98,2
39686,2938,30,2
39687,2938,90,2
39688,2938,52,2
39689,2938,118,2
39690,2938,79,2
39691,2939,75,2
39692,2939,55,2
39693,2939,10,2
39694,2939,91,2
39695,2939,105,2
39696,2940,57,2
39697,2940,47,2
39698,2940,66,2
39699,2940,87,2
39700,2940,54,2
39701,2941,112,2
39702,2941,113,2
39703,2941,19,2
39704,2941,82,2
39705,2941,7,2
39706,2942,19,2
39707,2942,52,2
39708,2942,59,2
39709,2942,45,2
39710,2942,91,2
39711,2943,14,2
39712,2943,40,2
39713,2943,7,2
39714,2943,72,2
39715,2943,100,2
39716,2944,115,2
39717,2944,46,2
39718,2944,83,2
39719,2944,11,2
39720,2944,112,2
39721,2945,85,2
39722,2945,48,2
39723,2945,25,2
39724,2945,83,2
39725,2945,118,2
39726,2946,14,2
39727,2946,4,2
39728,2946,86,2
39729,2946,104,2
39730,2946,2,2
39731,2947,90,2
39732,2947,102,2
39733,2947,78,2
39734,2947,113,2
39735,2947,46,2
39736,2948,46,2
39737,2948,116,2
39738,2948,71,2
39739,2948,8,2
39740,2948,39,2
39741,2949,68,2
39742,2949,50,2
39743,2949,112,2
39744,2949,117,2
39745,2949,51,2
39746,2950,56,2
39747,2950,22,2
39748,2950,16,2
39749,2950,92,2
39750,2950,70,2
39751,2951,12,2
39752,2951,116,2
39753,2951,23,2
39754,2951,26,2
39755,2951,32,2
39756,2952,103,2
39757,2952,60,2
39758,2952,107,2
39759,2952,116,2
39760,2952,33,2
39761,2953,79,2
39762,2953,6,2
39763,2953,55,2
39764,2953,11,2
39765,2953,28,2
39766,2954,46,2
39767,2954,3,2
39768,2954,82,2
39769,2954,99,2
39770,2954,43,2
39771,2955,84,2
39772,2955,72,2
39773,2955,49,2
39774,2955,89,2
39775,2955,103,2
39776,2956,112,2
39777,2956,99,2
39778,2956,51,2
39779,2956,47,2
39780,2956,56,2
39781,2957,34,2
39782,2957,118,2
39783,2957,117,2
39784,2957,92,2
39785,2957,61,2
39786,2958,57,2
39787,2958,11,2
39788,2958,27,2
39789,2958,28,2
39790,2958,62,2
39791,2959,8,2
39792,2959,61,2
39793,2959,15,2
39794,2959,16,2
39795,2959,95,2
39796,2960,55,2
39797,2960,84,2
39798,2960,3,2
39799,2960,14,2
39800,2960,19,2
39801,2961,111,2
39802,2961,26,2
39803,2961,5,2
39804,2961,106,2
39805,2961,44,2
39806,2962,78,2
39807,2962,58,2
39808,2962,35,2
39809,2962,52,2
39810,2962,31,2
39811,2963,108,2
39812,2963,30,2
39813,2963,68,2
39814,2963,115,2
39815,2963,4,2
39816,2964,51,2
39817,2964,106,2
39818,2964,105,2
39819,2964,8,2
39820,2964,27,2
39821,2965,108,2
39822,2965,60,2
39823,2965,23,2
39824,2965,9,2
39825,2965,31,2
39826,2966,48,2
39827,2966,52,2
39828,2966,23,2
39829,2966,66,2
39830,2966,106,2
39831,2967,20,2
39832,2967,1,2
39833,2967,56,2
39834,2967,76,2
39835,2967,109,2
39836,2968,86,2
39837,2968,43,2
39838,2968,59,2
39839,2968,24,2
39840,2968,118,2
39841,2969,33,2
39842,2969,8,2
39843,2969,13,2
39844,2969,60,2
39845,2969,74,2
39846,2970,94,2
39847,2970,46,2
39848,2970,69,2
39849,2970,57,2
39850,2970,61,2
39851,2971,99,2
39852,2971,18,2
39853,2971,83,2
39854,2971,34,2
39855,2971,113,2
39856,2972,55,2
39857,2972,85,2
39858,2972,96,2
39859,2972,13,2
39860,2972,83,2
39861,2973,23,2
39862,2973,14,2
39863,2973,33,2
39864,2973,82,2
39865,2973,10,2
39866,2974,31,2
39867,2974,85,2
39868,2974,14,2
39869,2974,12,2
39870,2974,17,2
39871,2975,55,2
39872,2975,114,2
39873,2975,22,2
39874,2975,91,2
39875,2975,76,2
39876,2976,21,2
39877,2976,97,2
39878,2976,22,2
39879,2976,43,2
39880,2976,11,2
39881,2977,94,2
39882,2977,69,2
39883,2977,9,2
39884,2977,38,2
39885,2977,50,2
39886,2978,86,2
39887,2978,10,2
39888,2978,99,2
39889,2978,2,2
39890,2978,50,2
39891,2979,112,2
39892,2979,82,2
39893,2979,56,2
39894,2979,53,2
39895,2979,72,2
39896,2980,32,2
39897,2980,38,2
39898,2980,39,2
39899,2980,22,2
39900,2980,40,2
39901,2981,92,2
39902,2981,118,2
39903,2981,55,2
39904,2981,120,2
39905,2981,108,2
39906,2982,104,2
39907,2982,89,2
39908,2982,73,2
39909,2982,96,2
39910,2982,51,2
39911,2983,120,2
39912,2983,117,2
39913,2983,14,2
39914,2983,3,2
39915,2983,94,2
39916,2984,26,2
39917,2984,8,2
39918,2984,16,2
39919,2984,11,2
39920,2984,103,2
39921,2985,18,2
39922,2985,4,2
39923,2985,44,2
39924,2985,37,2
39925,2985,52,2
39926,2986,44,2
39927,2986,66,2
39928,2986,84,2
39929,2986,63,2
39930,2986,33,2
39931,2987,89,2
39932,2987,98,2
39933,2987,36,2
39934,2987,7,2
39935,2987,65,2
39936,2988,51,2
39937,2988,4,2
39938,2988,35,2
39939,2988,114,2
39940,2988,24,2
39941,2989,4,2
39942,2989,68,2
39943,2989,44,2
39944,2989,96,2
39945,2989,21,2
39946,2990,117,2
39947,2990,112,2
39948,2990,35,2
39949,2990,90,2
39950,2990,47,2
39951,2991,75,2
39952,2991,56,2
39953,2991,35,2
39954,2991,21,2
39955,2991,48,2
39956,2992,54,2
39957,2992,106,2
39958,2992,28,2
39959,2992,73,2
39960,2992,33,2
39961,2993,23,2
39962,2993,46,2
39963,2993,63,2
39964,2993,99,2
39965,2993,28,2
39966,2994,87,2
39967,2994,105,2
39968,2994,70,2
39969,2994,32,2
39970,2994,22,2
39971,2995,74,2
39972,2995,38,2
39973,2995,6,2
39974,2995,103,2
39975,2995,92,2
39976,2996,113,2
39977,2996,52,2
39978,2996,108,2
39979,2996,9,2
39980,2996,64,2
39981,2997,67,2
39982,2997,118,2
39983,2997,65,2
39984,2997,27,2
39985,2997,44,2
39986,2998,60,2
39987,2998,14,2
39988,2998,3,2
39989,2998,118,2
39990,2998,77,2
39991,2999,117,2
39992,2999,8,2
39993,2999,24,2
39994,2999,26,2
39995,2999,110,2
39996,3000,3,2
39997,3000,66,2
39998,3000,54,2
39999,3000,42,2
40000,3000,22,2
40001,3001,51,2
40002,3001,77,2
40003,3001,68,2
40004,3001,111,2
40005,3001,28,2
40006,3002,72,2
40007,3002,38,2
40008,3002,111,2
40009,3002,34,2
40010,3002,47,2
40011,3003,7,2
40012,3003,118,2
40013,3003,9,2
40014,3003,89,2
40015,3003,50,2
40016,3004,106,2
40017,3004,40,2
40018,3004,113,2
40019,3004,83,2
40020,3004,98,2
40021,3005,47,2
40022,3005,29,2
40023,3005,57,2
40024,3005,110,2
40025,3005,89,2
40026,3006,52,2
40027,3006,96,2
40028,3006,81,2
40029,3006,116,2
40030,3006,38,2
40031,3007,24,2
40032,3007,78,2
40033,3007,48,2
40034,3007,103,2
40035,3007,3,2
40036,3008,94,2
40037,3008,6,2
40038,3008,74,2
40039,3008,16,2
40040,3008,118,2
40041,3009,120,2
40042,3009,52,2
40043,3009,21,2
40044,3009,51,2
40045,3009,84,2
40046,3010,102,2
40047,3010,34,2
40048,3010,53,2
40049,3010,78,2
40050,3010,60,2
40051,3011,19,2
40052,3011,101,2
40053,3011,117,2
40054,3011,25,2
40055,3011,38,2
40056,3012,43,2
40057,3012,97,2
40058,3012,49,2
40059,3012,22,2
40060,3012,57,2
40061,3013,120,2
40062,3013,67,2
40063,3013,71,2
40064,3013,59,2
40065,3013,64,2
40066,3014,71,2
40067,3014,116,2
40068,3014,96,2
40069,3014,25,2
40070,3014,106,2
40071,3015,102,2
40072,3015,118,2
40073,3015,13,2
40074,3015,76,2
40075,3015,87,2
40076,3016,29,2
40077,3016,58,2
40078,3016,76,2
40079,3016,9,2
40080,3016,118,2
40081,3017,116,2
40082,3017,79,2
40083,3017,69,2
40084,3017,44,2
40085,3017,29,2
40086,3018,119,2
40087,3018,32,2
40088,3018,108,2
40089,3018,120,2
40090,3018,52,2
40091,3019,83,2
40092,3019,92,2
40093,3019,66,2
40094,3019,35,2
40095,3019,80,2
40096,3020,70,2
40097,3020,107,2
40098,3020,85,2
40099,3020,116,2
40100,3020,87,2
40101,3021,34,2
40102,3021,61,2
40103,3021,87,2
40104,3021,10,2
40105,3021,1,2
40106,3022,87,2
40107,3022,50,2
40108,3022,3,2
40109,3022,36,2
40110,3022,4,2
40111,3023,24,2
40112,3023,108,2
40113,3023,15,2
40114,3023,76,2
40115,3023,97,2
40116,3024,6,2
40117,3024,69,2
40118,3024,36,2
40119,3024,112,2
40120,3024,50,2
40121,3025,64,2
40122,3025,94,2
40123,3025,37,2
40124,3025,55,2
40125,3025,8,2
40126,3026,112,2
40127,3026,85,2
40128,3026,35,2
40129,3026,80,2
40130,3026,82,2
40131,3027,89,2
40132,3027,16,2
40133,3027,92,2
40134,3027,79,2
40135,3027,118,2
40136,3028,21,2
40137,3028,100,2
40138,3028,77,2
40139,3028,95,2
40140,3028,78,2
40141,3029,61,2
40142,3029,113,2
40143,3029,88,2
40144,3029,76,2
40145,3029,87,2
40146,3030,51,2
40147,3030,36,2
40148,3030,72,2
40149,3030,81,2
40150,3030,82,2
40151,3031,45,2
40152,3031,110,2
40153,3031,7,2
40154,3031,2,2
40155,3031,113,2
40156,3032,66,2
40157,3032,13,2
40158,3032,41,2
40159,3032,45,2
40160,3032,58,2
40161,3033,31,2
40162,3033,109,2
40163,3033,49,2
40164,3033,87,2
40165,3033,42,2
40166,3034,52,2
40167,3034,4,2
40168,3034,58,2
40169,3034,8,2
40170,3034,45,2
40171,3035,8,2
40172,3035,119,2
40173,3035,113,2
40174,3035,37,2
40175,3035,34,2
40176,3036,12,2
40177,3036,56,2
40178,3036,1,2
40179,3036,99,2
40180,3036,24,2
40181,3037,90,2
40182,3037,19,2
40183,3037,24,2
40184,3037,109,2
40185,3037,120,2
40186,3038,98,2
40187,3038,18,2
40188,3038,60,2
40189,3038,51,2
40190,3038,114,2
40191,3039,107,2
40192,3039,8,2
40193,3039,65,2
40194,3039,77,2
40195,3039,115,2
40196,3040,115,2
40197,3040,17,2
40198,3040,23,2
40199,3040,110,2
40200,3040,105,2
40201,3041,97,2
40202,3041,50,2
40203,3041,100,2
40204,3041,80,2
40205,3041,16,2
40206,3042,14,2
40207,3042,68,2
40208,3042,55,2
40209,3042,40,2
40210,3042,59,2
40211,3043,28,2
40212,3043,77,2
40213,3043,39,2
40214,3043,3,2
40215,3043,16,2
40216,3044,66,2
40217,3044,74,2
40218,3044,22,2
40219,3044,116,2
40220,3044,113,2
40221,3045,99,2
40222,3045,57,2
40223,3045,55,2
40224,3045,79,2
40225,3045,42,2
40226,3046,37,2
40227,3046,84,2
40228,3046,10,2
40229,3046,95,2
40230,3046,19,2
40231,3047,27,2
40232,3047,60,2
40233,3047,89,2
40234,3047,110,2
40235,3047,95,2
40236,3048,74,2
40237,3048,49,2
40238,3048,94,2
40239,3048,110,2
40240,3048,100,2
40241,3049,118,2
40242,3049,25,2
40243,3049,54,2
40244,3049,78,2
40245,3049,117,2
40246,3050,61,2
40247,3050,82,2
40248,3050,104,2
40249,3050,41,2
40250,3050,55,2
40251,3051,69,2
40252,3051,107,2
40253,3051,55,2
40254,3051,83,2
40255,3051,92,2
40256,3052,64,2
40257,3052,82,2
40258,3052,70,2
40259,3052,93,2
40260,3052,119,2
40261,3053,39,2
40262,3053,26,2
40263,3053,80,2
40264,3053,92,2
40265,3053,72,2
40266,3054,75,2
40267,3054,87,2
40268,3054,109,2
40269,3054,37,2
40270,3054,83,2
40271,3055,33,2
40272,3055,95,2
40273,3055,82,2
40274,3055,46,2
40275,3055,78,2
40276,3056,108,2
40277,3056,5,2
40278,3056,78,2
40279,3056,72,2
40280,3056,86,2
40281,3057,38,2
40282,3057,64,2
40283,3057,21,2
40284,3057,90,2
40285,3057,23,2
40286,3058,15,2
40287,3058,87,2
40288,3058,108,2
40289,3058,21,2
40290,3058,19,2
40291,3059,89,2
40292,3059,58,2
40293,3059,80,2
40294,3059,113,2
40295,3059,28,2
40296,3060,95,2
40297,3060,57,2
40298,3060,86,2
40299,3060,93,2
40300,3060,44,2
40301,3061,48,2
40302,3061,57,2
40303,3061,75,2
40304,3061,105,2
40305,3061,99,2
40306,3062,78,2
40307,3062,116,2
40308,3062,60,2
40309,3062,39,2
40310,3062,105,2
40311,3063,65,2
40312,3063,39,2
40313,3063,99,2
40314,3063,61,2
40315,3063,13,2
40316,3064,106,2
40317,3064,56,2
40318,3064,34,2
40319,3064,65,2
40320,3064,92,2
40321,3065,5,2
40322,3065,8,2
40323,3065,57,2
40324,3065,68,2
40325,3065,62,2
40326,3066,36,2
40327,3066,103,2
40328,3066,109,2
40329,3066,85,2
40330,3066,1,2
40331,3067,87,2
40332,3067,20,2
40333,3067,42,2
40334,3067,65,2
40335,3067,49,2
40336,3068,107,2
40337,3068,100,2
40338,3068,66,2
40339,3068,120,2
40340,3068,79,2
40341,3069,52,2
40342,3069,11,2
40343,3069,104,2
40344,3069,48,2
40345,3069,107,2
40346,3070,114,2
40347,3070,12,2
40348,3070,20,2
40349,3070,101,2
40350,3070,28,2
40351,3071,77,2
40352,3071,107,2
40353,3071,22,2
40354,3071,34,2
40355,3071,29,2
40356,3072,31,2
40357,3072,72,2
40358,3072,117,2
40359,3072,37,2
40360,3072,33,2
40361,3073,5,2
40362,3073,86,2
40363,3073,33,2
40364,3073,14,2
40365,3073,63,2
40366,3074,50,2
40367,3074,105,2
40368,3074,117,2
40369,3074,103,2
40370,3074,7,2
40371,3075,59,2
40372,3075,65,2
40373,3075,36,2
40374,3075,72,2
40375,3075,68,2
40376,3076,9,2
40377,3076,4,2
40378,3076,21,2
40379,3076,19,2
40380,3076,26,2
40381,3077,117,2
40382,3077,118,2
40383,3077,50,2
40384,3077,110,2
40385,3077,90,2
40386,3078,115,2
40387,3078,103,2
40388,3078,22,2
40389,3078,73,2
40390,3078,41,2
40391,3079,105,2
40392,3079,9,2
40393,3079,60,2
40394,3079,87,2
40395,3079,38,2
40396,3080,98,2
40397,3080,91,2
40398,3080,74,2
40399,3080,111,2
40400,3080,105,2
40401,3081,1,2
40402,3081,75,2
40403,3081,62,2
40404,3081,68,2
40405,3081,73,2
40406,3082,106,2
40407,3082,84,2
40408,3082,57,2
40409,3082,58,2
40410,3082,113,2
40411,3083,2,2
40412,3083,3,2
40413,3083,45,2
40414,3083,39,2
40415,3083,33,2
40416,3084,26,2
40417,3084,23,2
40418,3084,10,2
40419,3084,11,2
40420,3084,119,2
40421,3085,7,2
40422,3085,37,2
40423,3085,50,2
40424,3085,25,2
40425,3085,98,2
40426,3086,116,2
40427,3086,92,2
40428,3086,69,2
40429,3086,22,2
40430,3086,70,2
40431,3087,17,2
40432,3087,41,2
40433,3087,82,2
40434,3087,30,2
40435,3087,18,2
40436,3088,50,2
40437,3088,95,2
40438,3088,65,2
40439,3088,100,2
40440,3088,25,2
40441,3089,109,2
40442,3089,32,2
40443,3089,120,2
40444,3089,79,2
40445,3089,48,2
40446,3090,90,2
40447,3090,103,2
40448,3090,82,2
40449,3090,32,2
40450,3090,93,2
40451,3091,79,2
40452,3091,120,2
40453,3091,73,2
40454,3091,119,2
40455,3091,97,2
40456,3092,39,2
40457,3092,84,2
40458,3092,60,2
40459,3092,3,2
40460,3092,45,2
40461,3093,42,2
40462,3093,25,2
40463,3093,6,2
40464,3093,51,2
40465,3093,2,2
40466,3094,101,2
40467,3094,7,2
40468,3094,55,2
40469,3094,73,2
40470,3094,96,2
40471,3095,31,2
40472,3095,12,2
40473,3095,48,2
40474,3095,68,2
40475,3095,13,2
40476,3096,109,2
40477,3096,84,2
40478,3096,60,2
40479,3096,32,2
40480,3096,69,2
40481,3097,116,2
40482,3097,43,2
40483,3097,16,2
40484,3097,120,2
40485,3097,33,2
40486,3098,31,2
40487,3098,16,2
40488,3098,77,2
40489,3098,63,2
40490,3098,98,2
40491,3099,16,2
40492,3099,79,2
40493,3099,91,2
40494,3099,9,2
40495,3099,2,2
40496,3100,3,2
40497,3100,61,2
40498,3100,15,2
40499,3100,55,2
40500,3100,77,2
40501,3101,112,2
40502,3101,51,2
40503,3101,102,2
40504,3101,64,2
40505,3101,61,2
40506,3102,37,2
40507,3102,8,2
40508,3102,18,2
40509,3102,85,2
40510,3102,16,2
40511,3103,29,2
40512,3103,45,2
40513,3103,110,2
40514,3103,5,2
40515,3103,92,2
40516,3104,97,2
40517,3104,103,2
40518,3104,9,2
40519,3104,114,2
40520,3104,18,2
40521,3105,115,2
40522,3105,110,2
40523,3105,118,2
40524,3105,1,2
40525,3105,75,2
40526,3106,110,2
40527,3106,114,2
40528,3106,79,2
40529,3106,62,2
40530,3106,41,2
40531,3107,44,2
40532,3107,55,2
40533,3107,97,2
40534,3107,41,2
40535,3107,54,2
40536,3108,11,2
40537,3108,3,2
40538,3108,70,2
40539,3108,80,2
40540,3108,114,2
40541,3109,113,2
40542,3109,112,2
40543,3109,80,2
40544,3109,33,2
40545,3109,40,2
40546,3110,46,2
40547,3110,64,2
40548,3110,84,2
40549,3110,16,2
40550,3110,36,2
40551,3111,29,2
40552,3111,9,2
40553,3111,22,2
40554,3111,63,2
40555,3111,68,2
40556,3112,2,2
40557,3112,106,2
40558,3112,62,2
40559,3112,37,2
40560,3112,59,2
40561,3113,33,2
40562,3113,80,2
40563,3113,56,2
40564,3113,1,2
40565,3113,5,2
40566,3114,110,2
40567,3114,106,2
40568,3114,113,2
40569,3114,59,2
40570,3114,39,2
40571,3115,46,2
40572,3115,105,2
40573,3115,113,2
40574,3115,24,2
40575,3115,34,2
40576,3116,5,2
40577,3116,94,2
40578,3116,75,2
40579,3116,99,2
40580,3116,65,2
40581,3117,72,2
40582,3117,38,2
40583,3117,109,2
40584,3117,73,2
40585,3117,10,2
40586,3118,9,2
40587,3118,68,2
40588,3118,15,2
40589,3118,93,2
40590,3118,27,2
40591,3119,94,2
40592,3119,88,2
40593,3119,3,2
40594,3119,104,2
40595,3119,72,2
40596,3120,75,2
40597,3120,118,2
40598,3120,72,2
40599,3120,94,2
40600,3120,107,2
40601,3121,10,2
40602,3121,3,2
40603,3121,7,2
40604,3121,11,2
40605,3121,82,2
40606,3122,16,2
40607,3122,42,2
40608,3122,97,2
40609,3122,91,2
40610,3122,61,2
40611,3123,61,2
40612,3123,69,2
40613,3123,23,2
40614,3123,106,2
40615,3123,41,2
40616,3124,4,2
40617,3124,117,2
40618,3124,46,2
40619,3124,106,2
40620,3124,74,2
40621,3125,82,2
40622,3125,2,2
40623,3125,32,2
40624,3125,73,2
40625,3125,20,2
40626,3126,30,2
40627,3126,50,2
40628,3126,4,2
40629,3126,29,2
40630,3126,62,2
40631,3127,92,2
40632,3127,15,2
40633,3127,30,2
40634,3127,31,2
40635,3127,37,2
40636,3128,118,2
40637,3128,105,2
40638,3128,49,2
40639,3128,50,2
40640,3128,87,2
40641,3129,39,2
40642,3129,18,2
40643,3129,36,2
40644,3129,105,2
40645,3129,51,2
40646,3130,57,2
40647,3130,18,2
40648,3130,2,2
40649,3130,81,2
40650,3130,52,2
40651,3131,111,2
40652,3131,99,2
40653,3131,12,2
40654,3131,102,2
40655,3131,38,2
40656,3132,118,2
40657,3132,12,2
40658,3132,86,2
40659,3132,66,2
40660,3132,6,2
40661,3133,77,2
40662,3133,40,2
40663,3133,102,2
40664,3133,54,2
40665,3133,70,2
40666,3134,74,2
40667,3134,115,2
40668,3134,43,2
40669,3134,88,2
40670,3134,9,2
40671,3135,82,2
40672,3135,112,2
40673,3135,85,2
40674,3135,115,2
40675,3135,44,2
40676,3136,26,2
40677,3136,48,2
40678,3136,24,2
40679,3136,109,2
40680,3136,119,2
40681,3137,42,2
40682,3137,37,2
40683,3137,41,2
40684,3137,89,2
40685,3137,83,2
40686,3138,13,2
40687,3138,61,2
40688,3138,65,2
40689,3138,103,2
40690,3138,71,2
40691,3139,115,2
40692,3139,119,2
40693,3139,42,2
40694,3139,6,2
40695,3139,29,2
40696,3140,58,2
40697,3140,102,2
40698,3140,30,2
40699,3140,62,2
40700,3140,83,2
40701,3141,93,2
40702,3141,66,2
40703,3141,71,2
40704,3141,110,2
40705,3141,13,2
40706,3142,85,2
40707,3142,93,2
40708,3142,82,2
40709,3142,117,2
40710,3142,19,2
40711,3143,51,2
40712,3143,116,2
40713,3143,12,2
40714,3143,69,2
40715,3143,28,2
40716,3144,29,2
40717,3144,11,2
40718,3144,39,2
40719,3144,67,2
40720,3144,82,2
40721,3145,56,2
40722,3145,97,2
40723,3145,84,2
40724,3145,49,2
40725,3145,78,2
40726,3146,92,2
40727,3146,34,2
40728,3146,35,2
40729,3146,59,2
40730,3146,105,2
40731,3147,105,2
40732,3147,119,2
40733,3147,98,2
40734,3147,61,2
40735,3147,58,2
40736,3148,58,2
40737,3148,55,2
40738,3148,40,2
40739,3148,100,2
40740,3148,65,2
40741,3149,55,2
40742,3149,102,2
40743,3149,78,2
40744,3149,17,2
40745,3149,6,2
40746,3150,36,2
40747,3150,14,2
40748,3150,113,2
40749,3150,34,2
40750,3150,17,2
40751,3151,49,2
40752,3151,88,2
40753,3151,37,2
40754,3151,114,2
40755,3151,81,2
40756,3152,94,2
40757,3152,99,2
40758,3152,113,2
40759,3152,98,2
40760,3152,106,2
40761,3153,45,2
40762,3153,37,2
40763,3153,107,2
40764,3153,50,2
40765,3153,98,2
40766,3154,42,2
40767,3154,104,2
40768,3154,6,2
40769,3154,67,2
40770,3154,47,2
40771,3155,7,2
40772,3155,46,2
40773,3155,94,2
40774,3155,77,2
40775,3155,18,2
40776,3156,90,2
40777,3156,57,2
40778,3156,109,2
40779,3156,34,2
40780,3156,64,2
40781,3157,68,2
40782,3157,81,2
40783,3157,75,2
40784,3157,14,2
40785,3157,96,2
40786,3158,71,2
40787,3158,91,2
40788,3158,41,2
40789,3158,85,2
40790,3158,67,2
40791,3159,17,2
40792,3159,7,2
40793,3159,44,2
40794,3159,42,2
40795,3159,71,2
40796,3160,14,2
40797,3160,68,2
40798,3160,49,2
40799,3160,24,2
40800,3160,69,2
40801,3161,28,2
40802,3161,19,2
40803,3161,29,2
40804,3161,86,2
40805,3161,45,2
40806,3162,68,2
40807,3162,62,2
40808,3162,42,2
40809,3162,55,2
40810,3162,90,2
40811,3163,97,2
