note_id,student_id,term_id,intervention_type,note_date
10942,1944,3,financial_aid_check,2024-04-18
10943,1946,3,call,2024-01-25
10944,1946,3,email,2024-04-10
10945,1948,3,counseling,2024-07-05
10946,1949,3,counseling,2024-02-04
10947,1952,3,tutoring,2023-11-20
10948,1952,3,financial_aid_check,2025-06-11
10949,1953,3,tutoring,2024-09-24
10950,1953,3,advising_meeting,2024-02-16
10951,1954,3,tutoring,2025-06-02
10952,1954,3,tutoring,2024-03-05
10953,1955,3,financial_aid_check,2024-04-08
10954,1955,3,call,2025-02-25
10955,1956,3,counseling,2024-02-20
10956,1958,3,email,2025-06-12
10957,1958,3,counseling,2025-02-24
10958,1960,3,call,2024-07-02
10959,1960,3,financial_aid_check,2024-02-05
10960,1962,3,financial_aid_check,2025-04-16
10961,1962,3,tutoring,2023-12-09
10962,1971,3,financial_aid_check,2025-09-19
10963,1971,3,call,2025-01-10
10964,1972,3,financial_aid_check,2024-08-11
10965,1972,3,counseling,2024-07-29
10966,1972,3,financial_aid_check,2025-05-15
10967,1979,3,counseling,2023-11-06
10968,1979,3,email,2023-12-31
10969,1981,3,financial_aid_check,2024-07-12
10970,1981,3,counseling,2024-09-15
10971,1984,3,call,2024-06-25
10972,1984,3,counseling,2025-10-09
10973,1984,3,email,2024-03-31
10974,1986,3,counseling,2024-08-23
10975,1986,3,email,2024-07-01
10976,1987,3,financial_aid_check,2024-06-28
10977,1987,3,tutoring,2025-06-15
10978,1988,3,advising_meeting,2025-03-14
10979,1988,3,call,2025-07-09
10980,1990,3,email,2025-06-06
10981,1990,3,email,2024-05-05
10982,1990,3,advising_meeting,2025-08-30
10983,1992,3,email,2025-04-27
10984,1992,3,counseling,2025-06-02
10985,1995,3,call,2024-06-18
10986,1995,3,financial_aid_check,2024-02-01
10987,1995,3,advising_meeting,2024-08-15
10988,2000,3,advising_meeting,2025-08-20
10989,2000,3,counseling,2024-01-15
10990,2000,3,advising_meeting,2025-01-28
10991,2001,3,call,2025-10-06
10992,2005,3,counseling,2024-07-04
10993,2005,3,tutoring,2024-02-14
10994,2005,3,counseling,2024-01-20
10995,2006,3,financial_aid_check,2024-06-18
10996,2006,3,email,2024-07-25
10997,2009,3,advising_meeting,2024-06-05
10998,2009,3,financial_aid_check,2024-05-25
10999,2011,3,tutoring,2024-02-14
11000,2011,3,advising_meeting,2024-07-21
11001,2011,3,advising_meeting,2025-03-23
11002,2012,3,call,2024-05-15
11003,2012,3,financial_aid_check,2024-04-15
11004,2013,3,financial_aid_check,2024-01-11
11005,2013,3,email,2024-08-15
11006,2017,3,email,2024-07-08
11007,2017,3,email,2024-11-03
11008,2018,3,counseling,2025-10-08
11009,2018,3,advising_meeting,2025-07-25
11010,2018,3,advising_meeting,2023-11-06
11011,2021,3,financial_aid_check,2024-08-04
11012,2022,3,advising_meeting,2024-04-01
11013,2023,3,email,2024-12-17
11014,2023,3,counseling,2024-02-16
11015,2023,3,tutoring,2023-12-06
11016,2025,3,financial_aid_check,2024-03-01
11017,2025,3,advising_meeting,2024-02-16
11018,2027,3,email,2023-12-22
11019,2027,3,counseling,2024-07-06
11020,2027,3,counseling,2024-10-31
11021,2030,3,advising_meeting,2025-09-03
11022,2030,3,call,2024-11-26
11023,2032,3,financial_aid_check,2024-11-08
11024,2032,3,counseling,2024-12-13
11025,2034,3,email,2025-02-27
11026,2034,3,advising_meeting,2025-03-04
11027,2035,3,call,2024-12-19
11028,2035,3,advising_meeting,2025-09-14
11029,2036,3,tutoring,2025-08-11
11030,2036,3,call,2025-07-21
11031,2038,3,financial_aid_check,2024-01-09
11032,2038,3,advising_meeting,2024-07-30
11033,2039,3,financial_aid_check,2024-09-28
11034,2039,3,advising_meeting,2024-12-15
11035,2039,3,call,2024-07-28
11036,2040,3,financial_aid_check,2025-10-22
11037,2042,3,counseling,2023-11-03
11038,2042,3,email,2025-07-03
11039,2042,3,email,2025-10-29
11040,2045,3,tutoring,2025-06-06
11041,2045,3,email,2024-03-10
11042,2045,3,financial_aid_check,2025-08-18
11043,2046,3,counseling,2023-11-29
11044,2048,3,advising_meeting,2024-12-29
11045,2048,3,call,2024-09-07
11046,2050,3,advising_meeting,2025-07-12
11047,2050,3,counseling,2025-08-05
11048,2050,3,email,2024-08-14
11049,2051,3,call,2025-03-06
11050,2053,3,financial_aid_check,2024-04-23
11051,2054,3,tutoring,2025-06-11
11052,2055,3,call,2024-05-14
11053,2057,3,call,2025-05-01
11054,2060,3,counseling,2025-06-18
11055,2060,3,advising_meeting,2023-11-22
11056,2060,3,call,2024-08-16
11057,2061,3,advising_meeting,2025-03-22
11058,2061,3,advising_meeting,2023-11-20
11059,2061,3,financial_aid_check,2024-12-12
11060,2062,3,call,2024-12-05
11061,2064,3,financial_aid_check,2025-06-04
11062,2065,3,financial_aid_check,2025-04-10
11063,2065,3,tutoring,2025-02-02
11064,2065,3,call,2025-07-20
11065,2066,3,email,2024-08-16
11066,2066,3,tutoring,2025-03-18
11067,2066,3,tutoring,2024-06-10
11068,2068,3,tutoring,2024-11-13
11069,2068,3,email,2025-03-15
11070,2070,3,call,2024-09-02
11071,2070,3,tutoring,2025-02-19
11072,2072,3,financial_aid_check,2025-06-17
11073,2072,3,email,2025-05-25
11074,2072,3,advising_meeting,2024-02-21
11075,2073,3,email,2024-10-16
11076,2073,3,email,2025-02-15
11077,2074,3,email,2024-06-18
11078,2075,3,email,2025-07-07
11079,2075,3,tutoring,2025-04-01
11080,2077,3,tutoring,2025-09-07
11081,2077,3,tutoring,2025-08-11
11082,2079,3,financial_aid_check,2024-01-25
11083,2079,3,advising_meeting,2025-07-12
11084,2079,3,email,2025-01-10
11085,2080,3,financial_aid_check,2024-07-10
11086,2080,3,advising_meeting,2024-02-11
11087,2088,3,email,2024-08-02
11088,2093,3,financial_aid_check,2025-08-11
11089,2093,3,counseling,2025-06-06
11090,2093,3,advising_meeting,2025-02-15
11091,2095,3,counseling,2024-08-10
11092,2097,3,call,2025-01-31
11093,2097,3,advising_meeting,2025-06-27
11094,2099,3,counseling,2025-03-29
11095,2099,3,email,2024-02-01
11096,2100,3,tutoring,2024-12-25
11097,2100,3,counseling,2023-12-17
11098,2103,3,tutoring,2025-06-01
11099,2103,3,financial_aid_check,2024-06-30
11100,2109,3,email,2025-05-16
11101,2109,3,counseling,2024-10-18
11102,2110,3,financial_aid_check,2025-10-25
11103,2110,3,financial_aid_check,2024-10-05
11104,2110,3,email,2024-03-17
11105,2112,3,email,2024-02-21
11106,2112,3,financial_aid_check,2024-01-02
11107,2114,3,call,2025-08-04
11108,2114,3,counseling,2024-08-14
11109,2114,3,financial_aid_check,2024-05-02
11110,2116,3,counseling,2024-09-20
11111,2116,3,counseling,2025-03-10
11112,2118,3,advising_meeting,2024-10-19
11113,2118,3,counseling,2024-11-24
11114,2121,3,advising_meeting,2025-04-21
11115,2121,3,call,2024-01-27
11116,2123,3,email,2024-04-13
11117,2123,3,advising_meeting,2024-02-14
11118,2127,3,call,2025-10-22
11119,2127,3,financial_aid_check,2024-05-22
11120,2128,3,counseling,2024-12-16
11121,2134,3,counseling,2024-03-01
11122,2134,3,email,2024-12-08
11123,2134,3,tutoring,2025-10-10
11124,2136,3,financial_aid_check,2024-07-09
11125,2136,3,counseling,2024-04-25
11126,2137,3,advising_meeting,2024-10-12
11127,2139,3,tutoring,2024-11-19
11128,2139,3,financial_aid_check,2025-02-13
11129,2140,3,counseling,2024-02-20
11130,2140,3,tutoring,2025-01-13
11131,2143,3,advising_meeting,2024-04-05
11132,2143,3,email,2024-02-04
11133,2150,3,tutoring,2025-08-31
11134,2150,3,advising_meeting,2025-10-25
11135,2151,3,advising_meeting,2024-04-07
11136,2151,3,counseling,2024-10-27
11137,2151,3,email,2024-07-19
11138,2152,3,financial_aid_check,2024-05-18
11139,2152,3,email,2025-08-23
11140,2153,3,advising_meeting,2023-11-18
11141,2153,3,counseling,2024-11-19
11142,2156,3,counseling,2025-10-15
11143,2159,3,tutoring,2024-09-16
11144,2159,3,call,2024-07-15
11145,2159,3,financial_aid_check,2024-11-04
11146,2165,3,counseling,2025-04-08
11147,2165,3,tutoring,2025-01-01
11148,2165,3,financial_aid_check,2023-12-15
11149,2169,3,financial_aid_check,2025-10-16
11150,2169,3,financial_aid_check,2024-09-25
11151,2169,3,financial_aid_check,2025-10-03
11152,2172,3,email,2025-07-16
11153,2172,3,counseling,2024-10-29
11154,2173,3,call,2025-04-20
11155,2174,3,tutoring,2024-03-25
11156,2174,3,counseling,2024-11-05
11157,2174,3,tutoring,2025-02-01
11158,2175,3,counseling,2025-06-19
11159,2175,3,email,2025-01-22
11160,2176,3,call,2025-10-06
11161,2176,3,financial_aid_check,2025-03-21
11162,2177,3,advising_meeting,2024-01-18
11163,2178,3,advising_meeting,2025-08-31
11164,2181,3,call,2025-02-06
11165,2185,3,financial_aid_check,2025-03-30
11166,2185,3,tutoring,2024-08-14
11167,2185,3,tutoring,2024-01-15
11168,2186,3,financial_aid_check,2024-09-08
11169,2186,3,advising_meeting,2024-08-30
11170,2187,3,email,2024-06-15
11171,2187,3,counseling,2023-12-03
11172,2187,3,financial_aid_check,2024-01-25
11173,2193,3,tutoring,2024-03-31
11174,2197,3,tutoring,2025-09-23
11175,2197,3,call,2024-09-26
11176,2201,3,email,2025-03-05
11177,2201,3,email,2023-12-30
11178,2202,3,call,2025-10-13
11179,2203,3,advising_meeting,2024-07-21
11180,2203,3,counseling,2023-12-21
11181,2204,3,email,2024-06-11
11182,2204,3,financial_aid_check,2024-03-11
11183,2204,3,financial_aid_check,2023-12-19
11184,2206,3,financial_aid_check,2024-06-07
11185,2206,3,call,2024-08-23
11186,2206,3,tutoring,2023-12-14
11187,2207,3,call,2025-06-21
11188,2207,3,email,2023-12-12
11189,2207,3,counseling,2025-05-24
11190,2208,3,advising_meeting,2025-09-13
11191,2209,3,email,2024-10-11
11192,2209,3,counseling,2024-04-09
11193,2209,3,email,2023-11-27
11194,2211,3,email,2024-12-02
11195,2211,3,call,2024-06-02
11196,2216,3,call,2025-02-28
11197,2216,3,email,2025-06-22
11198,2221,3,email,2024-04-19
11199,2221,3,counseling,2024-12-19
11200,2221,3,email,2025-07-03
11201,2223,3,email,2024-03-20
11202,2223,3,advising_meeting,2024-07-27
11203,2228,3,counseling,2023-12-23
11204,2231,3,financial_aid_check,2024-04-05
11205,2231,3,tutoring,2025-08-14
11206,2232,3,advising_meeting,2024-01-15
11207,2238,3,call,2024-03-11
11208,2240,3,counseling,2024-05-07
11209,2240,3,advising_meeting,2024-01-27
11210,2240,3,call,2023-12-08
11211,2241,3,financial_aid_check,2024-05-23
11212,2243,3,counseling,2024-11-27
11213,2243,3,tutoring,2023-11-03
11214,2243,3,tutoring,2024-07-16
11215,2245,3,counseling,2024-10-17
11216,2246,3,financial_aid_check,2024-05-06
11217,2246,3,call,2024-10-07
11218,2246,3,financial_aid_check,2024-08-28
11219,2249,3,tutoring,2024-06-23
11220,2249,3,tutoring,2025-09-16
11221,2249,3,tutoring,2025-05-03
11222,2250,3,advising_meeting,2025-08-03
11223,2250,3,call,2024-07-16
11224,2250,3,tutoring,2024-05-01
11225,2252,3,email,2025-08-13
11226,2252,3,counseling,2025-04-04
11227,2253,3,call,2024-12-16
11228,2256,3,advising_meeting,2025-05-15
11229,2256,3,tutoring,2024-02-27
11230,2258,3,tutoring,2024-04-15
11231,2258,3,financial_aid_check,2025-08-21
11232,2260,3,email,2024-12-28
11233,2260,3,tutoring,2025-03-08
11234,2261,3,call,2023-12-20
11235,2261,3,counseling,2025-03-09
11236,2264,3,email,2025-05-01
11237,2264,3,financial_aid_check,2024-03-22
11238,2264,3,call,2024-01-23
11239,2266,3,counseling,2025-07-24
11240,2266,3,financial_aid_check,2024-12-26
11241,2266,3,counseling,2023-11-12
11242,2269,3,tutoring,2024-05-29
11243,2269,3,tutoring,2024-01-02
11244,2271,3,advising_meeting,2024-04-13
11245,2271,3,email,2025-02-11
11246,2274,3,email,2024-10-16
11247,2274,3,tutoring,2025-06-15
11248,2277,3,financial_aid_check,2024-03-12
11249,2278,3,email,2024-11-16
11250,2286,3,tutoring,2024-07-16
11251,2286,3,call,2024-05-01
11252,2287,3,call,2024-05-15
11253,2287,3,financial_aid_check,2023-12-06
11254,2287,3,tutoring,2025-10-17
11255,2288,3,counseling,2025-07-03
11256,2288,3,financial_aid_check,2025-10-26
11257,2289,3,tutoring,2025-09-22
11258,2289,3,counseling,2023-11-22
11259,2290,3,tutoring,2025-07-16
11260,2293,3,advising_meeting,2024-10-21
11261,2294,3,financial_aid_check,2024-09-10
11262,2294,3,tutoring,2024-12-28
11263,2294,3,advising_meeting,2025-03-26
11264,2295,3,financial_aid_check,2024-09-25
11265,2295,3,call,2024-07-11
11266,2296,3,tutoring,2023-12-06
11267,2296,3,advising_meeting,2024-12-27
11268,2296,3,tutoring,2025-04-21
11269,2297,3,tutoring,2025-01-14
11270,2297,3,advising_meeting,2025-06-08
11271,2297,3,email,2025-09-19
11272,2299,3,call,2024-10-06
11273,2299,3,financial_aid_check,2025-03-25
11274,2300,3,advising_meeting,2025-01-26
11275,2300,3,tutoring,2024-09-12
11276,2300,3,financial_aid_check,2024-08-12
11277,2303,3,advising_meeting,2025-05-06
11278,2304,3,tutoring,2024-02-01
11279,2305,3,tutoring,2025-03-24
11280,2305,3,counseling,2025-04-01
11281,2305,3,email,2024-01-21
11282,2307,3,tutoring,2025-03-16
11283,2308,3,financial_aid_check,2025-06-16
11284,2308,3,tutoring,2024-07-14
11285,2308,3,financial_aid_check,2025-09-06
11286,2310,3,counseling,2023-12-07
11287,2310,3,email,2024-08-24
11288,2310,3,tutoring,2024-02-24
11289,2312,3,call,2025-09-08
11290,2312,3,call,2025-08-14
11291,2313,3,financial_aid_check,2025-01-03
11292,2313,3,financial_aid_check,2025-01-24
11293,2316,3,call,2024-07-15
11294,2316,3,advising_meeting,2024-02-27
11295,2316,3,call,2024-03-06
11296,2317,3,call,2025-02-22
11297,2317,3,counseling,2025-07-21
11298,2317,3,advising_meeting,2025-09-02
11299,2322,3,counseling,2025-02-13
11300,2322,3,advising_meeting,2024-01-17
11301,2323,3,counseling,2025-05-12
11302,2325,3,call,2025-01-16
11303,2325,3,counseling,2025-04-06
11304,2326,3,call,2023-12-23
11305,2326,3,tutoring,2025-08-23
11306,2328,3,email,2023-12-22
11307,2328,3,financial_aid_check,2024-05-31
11308,2330,3,email,2023-12-28
11309,2330,3,tutoring,2024-07-04
11310,2330,3,counseling,2024-02-07
11311,2331,3,financial_aid_check,2024-04-01
11312,2331,3,financial_aid_check,2025-08-22
11313,2333,3,call,2025-08-27
11314,2333,3,financial_aid_check,2024-03-12
11315,2334,3,email,2025-10-13
11316,2334,3,tutoring,2024-07-05
11317,2335,3,tutoring,2024-10-05
11318,2335,3,advising_meeting,2023-11-29
11319,2339,3,call,2023-11-27
11320,2340,3,tutoring,2025-10-04
11321,2340,3,counseling,2025-05-25
11322,2345,3,advising_meeting,2025-08-11
11323,2345,3,financial_aid_check,2024-03-27
11324,2346,3,email,2024-06-19
11325,2347,3,counseling,2024-02-27
11326,2349,3,email,2024-11-05
11327,2349,3,call,2025-10-04
11328,2349,3,counseling,2025-01-21
11329,2352,3,advising_meeting,2025-10-07
11330,2352,3,call,2025-09-04
11331,2354,3,tutoring,2025-10-20
11332,2354,3,email,2025-03-16
11333,2354,3,counseling,2025-06-22
11334,2356,3,advising_meeting,2024-05-19
11335,2356,3,call,2024-03-01
11336,2357,3,financial_aid_check,2025-08-12
11337,2357,3,financial_aid_check,2023-12-09
11338,2357,3,email,2024-02-27
11339,2367,3,counseling,2024-05-10
11340,2367,3,call,2023-12-11
11341,2368,3,financial_aid_check,2024-06-30
11342,2368,3,counseling,2024-07-02
11343,2368,3,advising_meeting,2024-07-13
11344,2369,3,counseling,2025-01-12
11345,2369,3,advising_meeting,2024-09-13
11346,2371,3,tutoring,2024-08-12
11347,2371,3,email,2023-11-16
11348,2371,3,email,2024-06-17
11349,2373,3,financial_aid_check,2024-04-06
11350,2373,3,call,2025-02-20
11351,2373,3,counseling,2025-03-11
11352,2374,3,counseling,2024-01-08
11353,2376,3,email,2024-06-19
11354,2378,3,call,2024-12-06
11355,2378,3,counseling,2025-06-18
11356,2382,3,counseling,2024-11-10
11357,2382,3,tutoring,2024-05-02
11358,2384,3,tutoring,2024-01-28
11359,2384,3,financial_aid_check,2025-10-31
11360,2389,3,email,2024-07-17
11361,2389,3,call,2025-05-04
11362,2390,3,email,2024-05-03
11363,2390,3,tutoring,2025-08-13
11364,2390,3,tutoring,2024-04-08
11365,2393,3,advising_meeting,2024-04-17
11366,2393,3,financial_aid_check,2024-09-29
11367,2395,3,call,2024-02-04
11368,2395,3,tutoring,2024-07-08
11369,2399,3,tutoring,2024-03-05
11370,2399,3,financial_aid_check,2024-09-13
11371,2399,3,email,2024-08-14
11372,2400,3,tutoring,2024-05-01
11373,2400,3,financial_aid_check,2023-11-17
11374,2401,3,tutoring,2025-01-14
11375,2401,3,email,2023-12-05
11376,2401,3,counseling,2024-03-03
11377,2403,3,tutoring,2025-09-26
11378,2403,3,financial_aid_check,2025-09-19
11379,2404,3,call,2025-04-10
11380,2404,3,advising_meeting,2024-05-16
11381,2404,3,tutoring,2024-08-07
11382,2406,3,tutoring,2024-07-16
11383,2406,3,email,2025-09-11
11384,2406,3,tutoring,2024-12-21
11385,2407,3,call,2025-07-01
11386,2407,3,financial_aid_check,2024-11-03
11387,2408,3,tutoring,2025-01-13
11388,2409,3,financial_aid_check,2024-07-06
11389,2409,3,call,2024-08-06
11390,2409,3,financial_aid_check,2025-05-03
11391,2410,3,counseling,2024-12-19
11392,2410,3,tutoring,2024-12-27
11393,2412,3,counseling,2025-08-16
11394,2414,3,call,2025-05-18
11395,2414,3,advising_meeting,2024-07-16
11396,2414,3,advising_meeting,2025-03-28
11397,2420,3,counseling,2025-01-25
11398,2420,3,call,2023-11-24
11399,2421,3,counseling,2024-09-11
11400,2421,3,advising_meeting,2024-05-29
11401,2425,3,tutoring,2025-06-15
11402,2425,3,counseling,2025-05-24
11403,2426,3,counseling,2024-02-29
11404,2426,3,financial_aid_check,2024-03-05
11405,2426,3,email,2025-03-16
11406,2428,3,call,2025-02-24
11407,2428,3,advising_meeting,2023-12-27
11408,2431,3,tutoring,2025-06-12
11409,2431,3,advising_meeting,2025-10-09
11410,2431,3,tutoring,2024-11-13
11411,2432,3,advising_meeting,2025-10-23
11412,2432,3,email,2025-10-13
11413,2432,3,financial_aid_check,2025-01-27
11414,2433,3,counseling,2024-05-22
11415,2434,3,counseling,2024-11-14
11416,2434,3,tutoring,2024-08-01
11417,2434,3,email,2024-06-20
11418,2436,3,email,2024-02-14
11419,2437,3,email,2023-11-22
11420,2437,3,counseling,2025-06-13
11421,2438,3,call,2025-10-23
11422,2438,3,call,2024-06-12
11423,2438,3,tutoring,2024-07-17
11424,2439,3,tutoring,2024-11-20
11425,2439,3,email,2024-05-14
11426,2440,3,counseling,2025-05-04
11427,2440,3,counseling,2025-07-14
11428,2442,3,financial_aid_check,2024-08-09
11429,2442,3,call,2024-05-16
11430,2442,3,advising_meeting,2025-04-24
11431,2443,3,call,2023-12-25
11432,2443,3,financial_aid_check,2025-04-28
11433,2443,3,financial_aid_check,2024-02-19
11434,2446,3,tutoring,2024-12-06
11435,2447,3,tutoring,2025-07-15
11436,2447,3,financial_aid_check,2025-04-24
11437,2449,3,counseling,2025-10-14
11438,2450,3,counseling,2024-03-09
11439,2454,3,counseling,2023-11-25
11440,2454,3,financial_aid_check,2024-02-19
11441,2455,3,email,2025-10-20
11442,2455,3,call,2024-11-18
11443,2455,3,call,2025-04-22
11444,2458,3,tutoring,2024-02-28
11445,2458,3,email,2025-08-31
11446,2458,3,financial_aid_check,2025-02-27
11447,2460,3,email,2024-04-14
11448,2460,3,financial_aid_check,2024-10-24
11449,2462,3,counseling,2024-02-26
11450,2462,3,tutoring,2025-08-05
11451,2462,3,advising_meeting,2025-09-04
11452,2463,3,tutoring,2025-08-19
11453,2463,3,email,2024-10-22
11454,2464,3,financial_aid_check,2024-12-05
11455,2465,3,call,2025-03-08
11456,2465,3,tutoring,2025-06-06
11457,2467,3,call,2024-07-11
11458,2467,3,financial_aid_check,2024-01-23
11459,2471,3,call,2024-01-26
11460,2471,3,counseling,2024-06-03
11461,2472,3,email,2024-10-07
11462,2472,3,call,2025-03-24
11463,2472,3,email,2025-09-18
11464,2474,3,email,2023-12-20
11465,2474,3,email,2024-01-17
11466,2474,3,financial_aid_check,2023-12-30
11467,2476,3,financial_aid_check,2024-09-14
11468,2477,3,call,2024-07-01
11469,2477,3,advising_meeting,2024-06-25
11470,2477,3,tutoring,2025-03-30
11471,2480,3,tutoring,2024-03-20
11472,2480,3,tutoring,2025-02-09
11473,2481,3,call,2024-10-21
11474,2481,3,call,2024-01-08
11475,2481,3,tutoring,2023-11-22
11476,2484,3,financial_aid_check,2025-04-06
11477,2490,3,advising_meeting,2024-03-10
11478,2490,3,tutoring,2024-08-08
11479,2490,3,email,2024-05-19
11480,2491,3,counseling,2025-02-27
11481,2491,3,financial_aid_check,2024-09-28
11482,2491,3,call,2025-06-30
11483,2492,3,tutoring,2025-09-20
11484,2493,3,email,2024-06-17
11485,2493,3,advising_meeting,2024-08-26
11486,2495,3,call,2025-01-22
11487,2495,3,email,2025-07-24
11488,2495,3,email,2025-01-16
11489,2503,3,call,2024-02-19
11490,2503,3,tutoring,2025-02-03
11491,2506,3,call,2024-05-08
11492,2506,3,tutoring,2024-03-16
11493,2512,3,tutoring,2025-04-22
11494,2513,3,advising_meeting,2025-07-20
11495,2513,3,counseling,2025-03-20
11496,2516,3,advising_meeting,2025-10-23
11497,2516,3,call,2025-03-10
11498,2516,3,advising_meeting,2025-03-18
11499,2517,3,financial_aid_check,2025-09-05
11500,2517,3,financial_aid_check,2024-08-17
11501,2518,3,email,2024-10-19
11502,2518,3,counseling,2024-09-08
11503,2522,3,email,2025-06-14
11504,2522,3,counseling,2024-12-26
11505,2523,3,advising_meeting,2025-08-14
11506,2524,3,financial_aid_check,2024-07-05
11507,2524,3,financial_aid_check,2024-10-09
11508,2524,3,counseling,2025-10-24
11509,2528,3,email,2025-08-23
11510,2528,3,counseling,2025-08-25
11511,2530,3,call,2025-04-03
11512,2532,3,call,2025-07-28
11513,2532,3,tutoring,2024-11-12
11514,2535,3,email,2025-05-02
11515,2535,3,tutoring,2024-08-19
11516,2536,3,email,2024-05-09
11517,2536,3,email,2024-10-26
11518,2537,3,advising_meeting,2024-02-03
11519,2537,3,financial_aid_check,2025-05-31
11520,2539,3,advising_meeting,2025-02-17
11521,2539,3,tutoring,2025-09-25
11522,2541,3,counseling,2025-01-17
11523,2541,3,financial_aid_check,2024-10-17
11524,2541,3,call,2025-08-06
11525,2545,3,tutoring,2025-04-09
11526,2545,3,email,2023-12-06
11527,2547,3,email,2023-11-14
11528,2547,3,financial_aid_check,2024-01-30
11529,2547,3,call,2024-05-02
11530,2549,3,call,2025-07-20
11531,2549,3,financial_aid_check,2024-02-22
11532,2556,3,email,2025-03-13
11533,2557,3,email,2024-04-04
11534,2557,3,call,2025-03-13
11535,2557,3,tutoring,2025-08-26
11536,2559,3,financial_aid_check,2025-07-03
11537,2559,3,advising_meeting,2025-07-04
11538,2559,3,email,2024-04-11
11539,2561,3,email,2024-06-02
11540,2561,3,financial_aid_check,2025-10-08
11541,2566,3,call,2024-12-28
11542,2566,3,financial_aid_check,2023-11-11
11543,2567,3,financial_aid_check,2024-03-23
11544,2567,3,financial_aid_check,2025-01-17
11545,2567,3,email,2025-07-29
11546,2569,3,financial_aid_check,2024-07-24
11547,2572,3,tutoring,2024-01-15
11548,2572,3,email,2024-06-22
11549,2572,3,financial_aid_check,2024-12-08
11550,2575,3,financial_aid_check,2025-06-15
11551,2575,3,call,2025-03-24
11552,2576,3,counseling,2025-09-04
11553,2579,3,counseling,2024-08-21
11554,2582,3,counseling,2023-11-18
11555,2586,3,email,2024-07-16
11556,2587,3,counseling,2025-09-13
11557,2588,3,tutoring,2024-04-02
11558,2592,3,counseling,2024-04-30
11559,2592,3,financial_aid_check,2025-08-02
11560,2592,3,advising_meeting,2024-05-14
11561,2593,3,counseling,2023-11-07
11562,2594,3,email,2025-08-12
11563,2594,3,counseling,2025-08-20
11564,2595,3,tutoring,2025-06-28
11565,2595,3,counseling,2025-05-06
11566,2596,3,tutoring,2025-10-29
11567,2596,3,advising_meeting,2024-12-02
11568,2602,3,counseling,2024-08-07
11569,2602,3,tutoring,2025-09-18
11570,2605,3,call,2024-08-24
11571,2605,3,call,2024-02-28
11572,2605,3,email,2024-12-31
11573,2606,3,counseling,2024-09-10
11574,2606,3,email,2025-02-23
11575,2606,3,tutoring,2024-10-23
11576,2609,3,call,2025-10-03
11577,2609,3,counseling,2023-12-09
11578,2612,3,advising_meeting,2025-07-29
11579,2612,3,advising_meeting,2025-05-28
11580,2612,3,financial_aid_check,2024-01-25
11581,2613,3,counseling,2024-07-23
11582,2614,3,tutoring,2024-05-15
11583,2614,3,advising_meeting,2025-01-10
11584,2614,3,call,2025-04-06
11585,2616,3,call,2023-11-24
11586,2616,3,tutoring,2025-01-11
11587,2616,3,call,2024-11-26
11588,2617,3,advising_meeting,2025-05-20
11589,2617,3,email,2025-10-11
11590,2617,3,call,2024-07-06
11591,2619,3,tutoring,2024-12-08
11592,2619,3,advising_meeting,2024-07-22
11593,2619,3,call,2025-08-11
11594,2621,3,call,2024-01-06
11595,2623,3,call,2025-09-26
11596,2623,3,counseling,2023-11-13
11597,2626,3,financial_aid_check,2024-03-07
11598,2628,3,advising_meeting,2025-03-24
11599,2628,3,financial_aid_check,2024-07-18
11600,2630,3,counseling,2025-05-16
11601,2630,3,counseling,2023-12-01
11602,2631,3,counseling,2024-10-21
11603,2631,3,financial_aid_check,2024-07-04
11604,2631,3,email,2025-07-30
11605,2633,3,counseling,2025-05-24
11606,2633,3,tutoring,2025-03-06
11607,2635,3,email,2024-10-08
11608,2635,3,advising_meeting,2024-01-21
11609,2636,3,counseling,2024-12-01
11610,2636,3,call,2025-03-10
11611,2637,3,call,2023-12-07
11612,2637,3,email,2024-11-23
11613,2642,3,email,2024-12-13
11614,2642,3,counseling,2024-07-17
11615,2645,3,advising_meeting,2024-03-11
11616,2645,3,counseling,2025-10-31
11617,2646,3,financial_aid_check,2024-09-16
11618,2646,3,counseling,2025-03-17
11619,2648,3,financial_aid_check,2024-11-19
11620,2648,3,call,2025-05-22
11621,2649,3,advising_meeting,2025-08-14
11622,2650,3,counseling,2024-08-01
11623,2650,3,email,2025-08-08
11624,2651,3,financial_aid_check,2025-03-08
11625,2651,3,advising_meeting,2024-07-21
11626,2651,3,email,2024-11-16
11627,2652,3,financial_aid_check,2025-06-03
11628,2658,3,tutoring,2025-09-30
11629,2658,3,tutoring,2023-11-08
11630,2658,3,advising_meeting,2025-02-21
11631,2659,3,tutoring,2025-05-29
11632,2659,3,financial_aid_check,2023-11-25
11633,2660,3,financial_aid_check,2025-06-14
11634,2660,3,counseling,2024-05-13
11635,2665,3,email,2023-12-07
11636,2665,3,tutoring,2024-04-24
11637,2668,3,financial_aid_check,2024-05-27
11638,2668,3,tutoring,2024-01-10
11639,2672,3,financial_aid_check,2025-05-22
11640,2674,3,advising_meeting,2025-04-09
11641,2674,3,advising_meeting,2025-09-21
11642,2674,3,financial_aid_check,2023-12-23
11643,2676,3,counseling,2024-04-15
11644,2676,3,advising_meeting,2023-11-09
11645,2677,3,advising_meeting,2025-01-26
11646,2677,3,tutoring,2024-09-22
11647,2677,3,call,2023-12-24
11648,2681,3,call,2024-02-06
11649,2681,3,advising_meeting,2023-12-21
11650,2681,3,advising_meeting,2024-05-15
