student_id,household_income_usd,scholarship_flag,aid_amount_usd,work_hours_per_week,outstanding_balance_usd
1892,86803,1,10542,15,295
1893,75417,0,5834,18,300
1894,18132,0,6992,15,2526
1895,52365,0,0,23,697
1896,115515,0,5805,27,0
1897,85387,0,10918,7,0
1898,54436,1,10691,10,792
1899,27436,1,14046,12,0
1900,13592,0,15435,6,89
1901,16700,0,4703,9,1241
1902,40823,0,4441,11,455
1903,35478,0,11803,12,1166
1904,30983,0,7379,9,1583
1905,51331,1,9272,8,1151
1906,59991,0,18818,12,0
1907,59940,0,12994,6,1254
1908,46249,0,8637,15,1233
1909,40554,0,10049,2,550
1910,21678,0,8853,12,0
1911,31296,1,4745,25,619
1912,36892,0,9413,10,712
1913,28796,0,7443,19,0
1914,11449,1,7381,3,1291
1915,36039,0,6477,9,285
1916,28721,1,5000,17,573
1917,27368,0,1846,0,893
1918,41949,0,5228,17,751
1919,41434,0,4652,11,507
1920,60854,1,17687,9,0
1921,42395,1,15616,24,1781
1922,23615,0,6181,0,1701
1923,65778,0,10119,15,1462
1924,73298,0,7975,19,601
1925,29360,0,5874,6,1037
1926,62912,0,4241,0,0
1927,32795,0,6726,14,575
1928,59265,0,6069,19,0
1929,65785,1,9378,24,124
1930,20338,0,16218,0,1034
1931,68866,1,9627,10,1399
1932,30551,0,3025,30,0
1933,37568,0,7193,14,0
1934,57941,0,12659,14,906
1935,25477,0,16155,17,0
1936,53920,0,2588,12,1748
1937,32865,0,8173,10,0
1938,22639,0,9439,10,460
1939,43742,1,14024,24,1119
1940,63041,0,7304,18,417
1941,31676,0,8033,15,291
1942,16185,0,6324,0,963
1943,24506,1,4785,8,175
1944,19457,1,13779,29,813
1945,116434,1,6199,6,565
1946,17599,0,1721,13,0
1947,10000,0,6129,11,1582
1948,23602,0,1285,0,290
1949,33250,0,6383,4,954
1950,30326,0,6162,0,0
1951,33121,0,7634,0,0
1952,13796,1,8089,16,1446
1953,30853,0,8223,6,589
1954,16411,0,15501,27,728
1955,51183,0,0,19,629
1956,14974,0,14116,12,2283
1957,28232,0,2247,18,1208
1958,18458,0,9806,0,1104
1959,52653,1,15082,11,126
1960,22424,1,9230,21,451
1961,15833,0,8810,1,597
1962,55977,1,12940,18,1080
1963,10000,1,14186,14,365
1964,45040,0,3315,0,315
1965,36393,0,9676,25,1236
1966,135063,1,9755,21,1866
1967,43932,0,9983,17,0
1968,40149,1,11960,1,1281
1969,17837,0,7756,5,380
1970,26065,0,8044,11,1076
1971,34797,0,10166,23,475
1972,69790,1,8215,10,292
1973,18742,0,11033,13,667
1974,10000,0,5046,6,0
1975,31051,0,15934,26,0
1976,11430,1,11957,4,221
1977,48324,0,9016,13,623
1978,73854,1,7729,22,1577
1979,55188,0,7527,8,1223
1980,21980,0,9719,10,422
1981,78609,0,12963,5,0
1982,18756,0,3415,1,620
1983,16488,0,2626,2,961
1984,70105,0,6155,25,209
1985,24021,1,8392,0,378
1986,32710,0,6229,6,1534
1987,54654,0,9911,1,726
1988,15372,0,8933,6,606
1989,21577,0,7078,10,559
1990,20898,0,13447,13,1641
1991,25852,0,17202,23,0
1992,19414,1,12190,19,932
1993,37166,0,9777,18,0
1994,36885,0,8303,18,212
1995,29754,0,3536,0,0
1996,34109,0,11961,12,907
1997,20074,0,7061,22,0
1998,30112,1,9769,27,0
1999,10818,0,8547,22,551
2000,53852,0,3195,8,612
2001,21236,0,13267,18,1853
2002,21790,0,11362,5,1929
2003,16970,0,4719,23,0
2004,32339,0,3828,5,116
2005,21584,0,4851,4,240
2006,43380,0,4800,21,1387
2007,15837,1,5504,12,299
2008,32302,0,9257,18,0
2009,38383,0,9214,19,1233
2010,47960,0,3020,3,175
2011,44358,0,16171,13,1844
2012,17254,0,3988,6,918
2013,30970,0,0,0,1243
2014,27932,1,12565,11,1147
2015,15857,0,7949,7,0
2016,29261,0,6451,17,0
2017,12882,0,8547,21,1906
2018,34240,0,7809,6,1136
2019,61302,1,12794,3,0
2020,54135,1,9195,11,0
2021,37602,0,6022,14,1737
2022,34721,0,8864,16,766
2023,27754,1,13173,28,1566
2024,108691,0,7610,21,951
2025,26150,1,9804,12,82
2026,13494,0,13177,31,101
2027,46994,0,8185,19,530
2028,39207,0,2159,20,541
2029,15329,0,8316,28,0
2030,23431,0,8030,16,495
2031,32907,1,11028,14,1247
2032,21189,0,8922,15,605
2033,51561,0,8063,12,1095
2034,18643,0,9310,8,854
2035,25570,0,3165,2,1540
2036,23093,0,17045,21,981
2037,38962,1,10288,21,0
2038,43460,0,3727,8,0
2039,38927,1,4106,12,2073
2040,10000,0,9853,7,0
2041,32790,0,6413,16,389
2042,39591,0,9195,17,553
2043,42418,1,18475,9,104
2044,26729,0,8104,10,1482
2045,30156,1,14350,10,625
2046,21138,0,4087,7,0
2047,64009,1,11047,15,839
2048,13295,0,4590,0,465
2049,38987,0,3373,13,1022
2050,16365,0,8756,26,2142
2051,22298,0,13932,17,2
2052,29039,0,11868,4,0
2053,10000,0,18880,5,2937
2054,12889,0,7793,8,0
2055,11376,0,9358,7,2111
2056,38392,0,10660,17,2235
2057,54948,1,10458,6,325
2058,11412,0,11549,17,1548
2059,26721,1,7840,11,0
2060,35057,1,7232,15,1042
2061,34968,0,5947,17,1370
2062,99227,0,3968,16,0
2063,32603,0,1274,25,1623
2064,17037,0,7381,23,1355
2065,46595,0,0,6,1992
2066,77246,0,6394,29,782
2067,13616,1,1727,13,0
2068,40965,1,16405,15,791
2069,30246,0,6400,20,495
2070,16785,1,0,4,1508
2071,20270,0,8123,26,0
2072,77263,1,11062,15,2549
2073,47267,0,5595,23,775
2074,38372,0,14452,12,1812
2075,12147,0,10357,5,0
2076,44558,0,7015,18,438
2077,58092,0,10108,5,2112
2078,13101,1,16197,9,0
2079,30123,0,3141,0,0
2080,54442,0,4718,24,626
2081,50211,0,8101,9,1412
2082,43651,0,1301,11,315
2083,30535,0,9143,13,492
2084,57034,1,16588,17,681
2085,32753,0,7495,3,360
2086,41420,0,1663,1,1066
2087,36533,0,11208,22,0
2088,15711,1,16575,9,0
2089,17103,0,0,16,896
2090,12442,0,10128,9,149
2091,23637,0,10589,18,1454
2092,48393,0,9911,9,270
2093,36439,0,8939,14,1019
2094,29159,0,8478,17,1061
2095,67194,1,8955,14,245
2096,24786,0,13921,16,562
2097,41579,0,8361,12,664
2098,24232,0,17639,1,0
2099,12107,1,13787,0,1452
2100,18929,0,8443,2,237
2101,18629,0,4329,6,0
2102,12671,0,10252,20,713
2103,27139,0,4660,0,1657
2104,19049,0,5371,16,530
2105,73021,0,6548,7,474
2106,25834,1,4880,16,737
2107,17993,0,15040,25,413
2108,15479,0,3187,14,0
2109,15169,1,11089,19,706
2110,50341,0,4815,7,397
2111,53052,0,2279,7,0
2112,10000,0,7093,21,408
2113,108859,0,7434,29,364
2114,31138,0,14076,19,445
2115,54904,0,9666,0,0
2116,18371,0,8860,3,1093
2117,16473,0,11047,9,1513
2118,25616,0,6877,15,549
2119,37239,0,5557,7,363
2120,33907,0,5365,17,817
2121,59973,0,5122,3,807
2122,10290,0,9186,20,82
2123,51239,0,2163,13,1115
2124,40471,0,7078,18,70
2125,35856,0,13300,0,0
2126,13250,0,9224,14,423
2127,18415,0,7603,6,757
2128,43596,1,7905,12,411
2129,10000,0,4556,8,1166
2130,10000,0,13037,6,539
2131,39172,1,10407,12,1617
2132,41664,0,5960,17,1316
2133,19014,0,6786,23,0
2134,18981,0,4455,8,233
2135,52619,1,10449,21,0
2136,50620,0,8428,22,1034
2137,24250,0,10447,4,1178
2138,14229,0,1923,14,1139
2139,72046,0,8535,19,0
2140,13737,0,10250,10,392
2141,44604,1,9356,11,1400
2142,61097,0,13390,16,894
2143,29613,1,12598,12,0
2144,20885,1,14347,11,2074
2145,11288,1,5715,7,625
2146,30866,0,714,7,917
2147,12361,0,9137,7,602
2148,35741,0,0,9,174
2149,10000,0,5616,11,0
2150,10872,0,7885,7,226
2151,32173,0,10993,5,979
2152,49207,0,8368,5,439
2153,25069,0,13814,12,898
2154,55850,0,5216,0,186
2155,21235,1,6360,19,392
2156,109822,1,19059,22,949
2157,13380,0,7391,22,450
2158,19385,0,8521,9,263
2159,66887,0,5746,8,1078
2160,25464,0,4470,7,529
2161,52564,0,7372,4,0
2162,13450,0,12199,18,483
2163,16789,1,9113,0,281
2164,42565,0,0,8,0
2165,12549,1,5591,7,2181
2166,14358,0,15545,8,56
2167,27813,0,0,7,810
2168,65556,0,5084,13,399
2169,37061,0,9759,17,1563
2170,26240,0,9857,15,1625
2171,32819,1,11947,4,996
2172,10468,0,11575,0,1227
2173,20996,0,7122,26,0
2174,38737,0,3915,20,1577
2175,34278,0,7123,27,1153
2176,42916,0,12776,16,57
2177,45292,0,1366,23,115
2178,34061,0,6166,0,474
2179,10000,0,8076,1,2299
2180,36384,0,5377,7,380
2181,22204,0,5903,13,37
2182,23577,1,11627,7,41
2183,23784,0,8532,20,0
2184,35421,1,13792,19,1192
2185,12309,0,10216,20,1217
2186,10620,0,12143,17,0
2187,14145,0,5412,14,1778
2188,51623,0,18423,25,453
2189,22873,1,3286,26,92
2190,40267,0,11215,10,0
2191,39655,0,3939,5,0
2192,37724,0,1442,22,925
2193,40783,1,16682,27,1337
2194,21734,0,6514,32,0
2195,44413,0,2899,17,0
2196,37388,0,6385,11,400
2197,11479,0,5274,3,0
2198,30812,0,7355,11,661
2199,27185,0,6687,5,1346
2200,39251,0,2563,3,0
2201,30195,0,8254,20,951
2202,25750,1,9948,8,1523
2203,75645,1,16493,12,729
2204,42816,0,13783,25,976
2205,30467,0,8024,0,0
2206,15197,0,9842,4,1639
2207,31964,0,3807,18,986
2208,17820,0,10637,8,0
2209,11029,0,18931,8,2028
2210,23296,0,3421,15,0
2211,24177,0,5556,11,1484
2212,55151,0,8983,0,0
2213,53322,1,10739,7,638
2214,44423,0,8458,0,1567
2215,28206,0,5255,19,0
2216,28439,0,2393,1,895
2217,41490,0,4574,1,0
2218,43737,1,13321,2,371
2219,36823,0,16135,19,1749
2220,40342,0,10148,7,432
2221,28546,1,8651,23,1341
2222,25102,1,13308,19,1254
2223,10000,0,2573,21,0
2224,24245,0,7873,9,0
2225,19272,0,5616,2,1119
2226,31523,0,6868,9,938
2227,19815,0,5741,0,0
2228,32286,0,3559,16,345
2229,10000,0,14801,14,781
2230,16676,0,5510,7,57
2231,19359,0,5493,8,1347
2232,15836,1,9769,21,596
2233,193058,0,8828,16,439
2234,10000,0,14458,24,284
2235,44589,0,8682,5,977
2236,54047,1,12215,2,510
2237,22814,0,615,15,0
2238,36287,0,9219,18,2044
2239,42885,1,6962,14,0
2240,32254,0,5034,9,1717
2241,10308,1,5247,36,0
2242,37959,0,6657,28,144
2243,53246,0,9532,6,2095
2244,102557,0,9728,7,0
2245,13002,1,10794,6,513
2246,26812,0,5508,23,1655
2247,29231,0,5100,19,106
2248,28007,1,8330,18,888
2249,10893,0,8429,11,1516
2250,57594,0,1723,19,501
2251,54072,0,6971,15,1703
2252,37271,0,6511,11,570
2253,23034,1,11414,15,148
2254,26126,1,21321,25,967
2255,25039,0,7954,18,1516
2256,12907,0,8047,4,8
2257,45276,1,12640,5,388
2258,30162,0,7191,18,0
2259,44892,0,9721,7,290
2260,34728,0,13229,15,175
2261,16265,1,8830,7,805
2262,17066,0,14095,19,0
2263,65397,1,10774,4,430
2264,41599,0,11188,14,1210
2265,23669,0,12113,8,967
2266,41616,0,13294,12,1257
2267,17627,0,12546,13,1162
2268,57035,0,13568,21,1201
2269,13167,0,8685,11,0
2270,33459,0,5189,20,0
2271,27394,0,8406,5,1269
2272,29966,1,5698,0,0
2273,43945,1,8681,16,0
2274,54211,0,5632,10,349
2275,23219,0,2025,4,547
2276,10000,0,11682,4,124
2277,10614,0,13338,5,0
2278,23642,0,5084,14,1505
2279,30350,0,10559,9,68
2280,37242,0,18634,1,0
2281,33349,0,12766,7,0
2282,50732,0,3895,6,1274
2283,87638,0,11586,3,524
2284,31500,0,7316,20,0
2285,36920,0,11488,11,1262
2286,18786,0,17250,30,1056
2287,30728,0,7729,18,713
2288,33662,0,13646,19,586
2289,32611,0,4989,13,253
2290,18951,0,6073,23,1018
2291,32826,0,96,22,0
2292,31415,0,14502,14,291
2293,35957,1,3358,0,0
2294,23381,0,3474,0,818
2295,29928,0,8908,6,1288
2296,109784,0,16199,14,633
2297,30721,0,389,1,409
2298,56533,0,9477,15,0
2299,69932,1,4305,13,864
2300,12438,0,14709,11,1268
2301,26381,0,8682,12,499
2302,27108,0,14222,0,117
2303,99559,0,4948,25,0
2304,92023,1,8176,9,1538
2305,12429,1,6264,13,2083
2306,16261,1,15795,13,548
2307,62022,0,13689,7,541
2308,21732,0,5378,13,766
2309,43875,0,11903,4,1286
2310,26072,1,9590,11,1278
2311,15635,0,227,13,1673
2312,65035,1,12013,10,746
2313,19222,0,11424,12,2383
2314,27507,0,12410,17,1115
2315,15052,0,8289,21,530
2316,15270,1,8634,28,1599
2317,30807,1,8014,17,2612
2318,16800,0,11618,10,113
2319,73461,0,9683,3,357
2320,44954,0,5453,8,798
2321,47863,0,9133,1,1
2322,24941,0,10891,10,1392
2323,25357,1,12978,14,296
2324,38801,0,7996,15,223
2325,10000,0,12975,14,1038
2326,22625,0,4848,14,1999
2327,10000,0,8194,14,0
2328,34077,0,11731,22,0
2329,14854,1,11244,5,671
2330,27652,0,8334,6,0
2331,17459,0,5019,24,99
2332,70017,1,4849,7,480
2333,115459,1,7260,23,1383
2334,51541,0,12690,22,0
2335,53304,0,5391,7,410
2336,28982,1,10005,14,26
2337,20397,1,17959,17,0
2338,10000,1,14111,27,740
2339,33161,0,7396,12,974
2340,24818,0,7016,11,499
2341,34017,0,13762,18,917
2342,19409,0,6631,6,0
2343,12151,1,10032,12,993
2344,14834,0,7246,0,1083
2345,74533,0,14557,31,1110
2346,94959,0,7969,25,0
2347,11580,0,6704,12,1167
2348,19886,0,10778,5,973
2349,10427,0,15790,4,1565
2350,30846,0,3114,17,0
2351,31330,0,9381,5,862
2352,27736,1,6685,2,302
2353,21977,0,13743,1,0
2354,34444,0,3543,13,673
2355,43947,0,11243,14,0
2356,45084,1,7061,28,385
2357,61821,0,14571,7,473
2358,24114,0,17671,16,80
2359,20927,0,12924,6,788
2360,52664,0,7830,5,0
2361,21221,0,3182,16,0
2362,26157,0,8768,20,1942
2363,21406,1,11043,11,144
2364,82360,0,17318,2,162
2365,42232,0,8535,18,0
2366,15052,1,7155,16,1421
2367,29709,0,8820,17,910
2368,37917,0,6467,26,0
2369,15157,0,7623,5,794
2370,36775,0,16651,18,1439
2371,27159,0,4610,17,1087
2372,14255,0,11846,12,1288
2373,13251,0,6743,13,1925
2374,67596,0,7861,16,0
2375,17975,0,7950,17,996
2376,54438,0,4128,6,0
2377,44091,0,10354,20,0
2378,20455,0,0,16,728
2379,40110,0,6797,7,0
2380,36203,0,9180,15,458
2381,51225,0,10311,16,1641
2382,33020,1,12124,16,1239
2383,24364,0,3486,12,0
2384,65790,0,6333,5,0
2385,46101,0,8564,5,408
2386,20212,1,6997,25,103
2387,26746,0,8709,13,1047
2388,64850,1,12162,20,0
2389,73073,0,5832,13,790
2390,26717,0,10570,4,912
2391,39836,0,6983,17,523
2392,36921,1,6735,13,642
2393,15365,1,15284,19,2158
2394,40371,0,6063,11,472
2395,10000,0,2253,8,1270
2396,51320,0,5956,0,0
2397,40640,0,8986,18,109
2398,10000,0,9347,15,0
2399,16665,0,3642,8,1355
2400,10334,1,12490,16,967
2401,16072,0,7830,4,1243
2402,32216,0,2197,28,532
2403,84573,0,1313,0,0
2404,40544,1,10848,8,999
2405,23673,0,6715,10,857
2406,45728,0,4462,9,1494
2407,43129,0,5519,11,1048
2408,70826,1,9607,12,740
2409,49146,0,7510,13,940
2410,29832,0,7516,10,1319
2411,12043,0,7407,6,1278
2412,66822,0,15888,14,248
2413,27599,0,5958,28,0
2414,17445,1,12917,2,1169
2415,10000,0,10433,9,607
2416,14917,0,5676,16,432
2417,37851,0,1205,23,1455
2418,23537,1,8321,39,417
2419,53910,0,1373,21,938
2420,78568,0,751,6,1686
2421,10000,0,5965,19,973
2422,16144,0,8317,15,24
2423,32312,1,9143,4,341
2424,72271,1,3476,9,651
2425,17985,0,3142,0,1115
2426,34040,0,8602,0,1007
2427,15456,0,10479,6,106
2428,28269,0,4663,13,1019
2429,32297,0,7888,20,3315
2430,24465,0,8824,9,849
2431,79431,0,14908,5,163
2432,60727,0,14325,28,1606
2433,24551,0,10383,3,37
2434,25427,1,1808,4,1711
2435,47967,0,13914,8,465
2436,30594,0,9891,24,1084
2437,29959,0,5402,18,129
2438,19688,0,15884,7,963
2439,42586,1,8737,11,881
2440,20254,1,18602,11,1422
2441,20250,0,3486,0,323
2442,35365,0,6288,15,1639
2443,32348,1,1768,12,957
2444,30342,0,6143,10,0
2445,10008,0,12818,14,845
2446,34297,1,7770,18,0
2447,10000,0,4654,12,0
2448,54906,0,13004,11,354
2449,21330,0,8631,18,0
2450,32708,0,8546,3,0
2451,20982,0,3617,2,509
2452,35763,1,5957,11,517
2453,14429,0,7012,18,0
2454,90275,0,271,11,698
2455,19693,0,11203,20,1682
2456,50294,1,12447,10,519
2457,15233,0,9670,25,167
2458,23492,0,2735,11,902
2459,18958,0,10817,17,0
2460,20779,0,4585,18,1457
2461,38325,1,14963,16,1554
2462,39358,0,6778,13,2145
2463,37971,0,8312,10,1000
2464,17617,0,10524,16,0
2465,32138,0,9201,20,1410
2466,17893,0,0,22,0
2467,71669,0,1093,7,1567
2468,17063,0,4860,5,717
2469,22399,0,9625,3,204
2470,30787,0,14878,2,274
2471,16110,0,6773,15,458
2472,43485,0,11245,17,1509
2473,58015,0,10713,22,0
2474,17502,0,2640,12,929
2475,19787,1,9979,9,1242
2476,60864,0,5593,27,0
2477,32430,0,4321,10,1996
2478,26049,0,14806,1,1567
2479,18821,0,9528,7,46
2480,23826,0,4662,5,782
2481,27231,1,7615,20,0
2482,43639,1,10518,6,293
2483,29684,0,9487,24,0
2484,17221,0,171,12,644
2485,21727,0,13324,14,0
2486,15202,0,8816,20,0
2487,27461,0,4306,21,950
2488,114980,0,17666,10,852
2489,131429,0,9743,21,0
2490,36184,1,16196,14,0
2491,11029,1,14976,16,1058
2492,51826,0,16074,0,1157
2493,44372,0,12234,17,1421
2494,149078,0,11779,4,1425
2495,31093,0,11060,23,883
2496,23038,0,13759,29,469
2497,16332,0,5749,1,153
2498,48701,0,9663,24,1080
2499,26563,0,5802,16,0
2500,25497,0,11727,8,954
2501,21983,0,6806,0,0
2502,111307,0,7104,0,1094
2503,23217,0,372,21,782
2504,45264,1,17972,22,0
2505,39236,0,3039,7,537
2506,10000,0,9712,6,510
2507,112190,0,10455,12,1953
2508,10000,0,13640,11,392
2509,17315,0,6029,20,833
2510,21921,1,4564,12,1005
2511,19242,1,13844,20,385
2512,25915,0,12650,7,1817
2513,18710,1,11473,14,696
2514,67103,1,10192,17,0
2515,42384,1,9859,9,628
2516,20487,0,3580,11,2358
2517,17998,1,1033,28,201
2518,21185,0,14627,23,938
2519,17273,0,8050,3,73
2520,14482,1,13286,14,474
2521,52117,0,6591,0,1524
2522,23527,0,6593,16,1216
2523,37687,1,8137,5,862
2524,30916,1,9216,10,697
2525,70951,1,14510,17,490
2526,50879,1,10533,14,807
2527,36940,0,14726,5,1513
2528,117855,0,3466,1,606
2529,19475,1,9293,15,846
2530,26565,0,7789,6,0
2531,43997,1,12918,10,0
2532,49345,0,5200,2,1719
2533,17549,1,14611,0,1270
2534,29134,0,10544,17,1003
2535,30131,0,14401,8,1485
2536,120373,1,7971,6,856
2537,44241,0,1347,23,838
2538,56866,0,11860,18,320
2539,23550,0,12374,15,803
2540,18953,0,0,13,0
2541,23058,0,10264,1,0
2542,41304,1,11246,16,0
2543,72051,0,5825,22,1904
2544,12664,0,14225,12,594
2545,97591,0,6307,21,886
2546,50605,0,14810,5,109
2547,54210,0,11754,0,472
2548,52078,0,10868,7,201
2549,23302,0,9947,14,0
2550,27538,0,10931,12,0
2551,44724,1,7622,10,0
2552,25593,0,3215,16,763
2553,34216,0,14801,11,1375
2554,19966,0,5730,1,315
2555,47273,0,7151,16,998
2556,27323,0,2636,7,379
2557,23321,0,10473,13,1289
2558,18118,0,3754,9,484
2559,19950,0,9659,1,1776
2560,13464,1,8706,15,282
2561,38326,0,8926,7,1927
2562,20767,1,16760,5,0
2563,28986,1,5468,8,700
2564,61641,1,7934,15,145
2565,27669,0,4921,12,979
2566,27048,0,9978,4,0
2567,28842,0,9655,9,0
2568,35440,1,9135,16,54
2569,22457,0,12696,12,0
2570,49575,0,8111,4,369
2571,32146,0,5559,18,0
2572,21467,0,13278,24,949
2573,24202,0,7046,8,1144
2574,59029,0,7328,11,0
2575,20041,1,9659,16,1348
2576,38254,0,8897,10,0
2577,39608,0,12748,16,188
2578,15599,0,11569,1,578
2579,12481,0,10484,12,285
2580,24496,0,4125,19,0
2581,48209,0,7906,3,58
2582,12303,1,9437,11,501
2583,17615,0,10241,2,316
2584,44511,0,7225,11,148
2585,15659,1,15751,19,242
2586,54927,0,10580,9,1014
2587,145883,0,10362,18,575
2588,18228,0,4090,20,0
2589,71937,0,5130,0,657
2590,36198,0,5900,6,1385
2591,18488,1,10034,1,761
2592,77310,0,12765,13,1738
2593,37951,0,4956,20,0
2594,60723,0,1516,14,252
2595,121468,0,13734,15,2127
2596,27875,0,6156,9,999
2597,41423,0,7746,17,0
2598,15226,0,12031,14,999
2599,22492,1,14685,22,422
2600,28314,0,4349,13,1255
2601,33758,0,9073,0,404
2602,10000,1,15573,2,1337
2603,75297,0,8170,3,466
2604,43498,0,12428,7,829
2605,40539,0,8662,24,1694
2606,101641,0,12406,21,751
2607,78642,1,15326,15,0
2608,27151,0,14939,18,0
2609,21125,0,9896,18,1596
2610,43208,0,6433,20,0
2611,75428,0,9100,4,1
2612,27196,0,9330,22,2908
2613,50696,0,8045,13,319
2614,82769,0,10945,15,859
2615,53795,0,10267,21,0
2616,11419,1,11134,14,957
2617,14518,1,18804,5,1210
2618,97716,0,4748,11,316
2619,31757,0,9469,18,671
2620,36245,0,8039,7,0
2621,41808,0,618,7,175
2622,70205,0,5484,15,606
2623,18588,1,4345,13,2163
2624,23210,1,13343,7,0
2625,16265,0,2971,23,1021
2626,10000,0,2499,14,1375
2627,38026,0,7180,0,350
2628,17685,0,6611,15,1137
2629,52973,0,6409,17,1455
2630,20661,0,3646,18,2184
2631,13253,0,11583,9,2051
2632,55968,1,9303,5,0
2633,40690,0,11890,12,192
2634,26921,1,6063,14,947
2635,27843,0,5443,18,708
2636,42636,1,6505,15,1231
2637,82535,0,7899,21,825
2638,37836,1,7294,21,829
2639,39415,1,14312,12,710
2640,22602,0,0,4,913
2641,25803,0,14756,20,1072
2642,10000,1,8793,17,1018
2643,16883,0,4902,4,0
2644,15693,0,15369,10,0
2645,15442,0,7598,4,679
2646,23644,0,6811,0,1057
2647,25199,0,5531,4,997
2648,15692,0,6943,0,0
2649,63267,0,9946,16,0
2650,42591,0,10073,12,834
2651,33651,1,5238,5,1141
2652,43797,0,3321,18,828
2653,10598,1,14112,1,664
2654,10420,0,5889,22,902
2655,61755,0,7768,8,1151
2656,124131,0,8486,15,0
2657,30721,0,13870,4,159
2658,114722,0,13293,13,976
2659,29754,0,9367,11,398
2660,19435,0,5300,10,646
2661,53539,1,19258,8,149
2662,10000,1,12803,15,212
2663,20901,0,13468,5,744
2664,18096,0,7046,0,0
2665,14474,0,3375,11,773
2666,22047,1,12036,20,36
2667,35393,0,8067,0,0
2668,65309,0,14608,13,1312
2669,55543,0,7595,12,1894
2670,11428,0,6216,16,769
2671,117469,0,13134,13,789
2672,62806,0,6326,6,226
2673,30464,1,8898,0,1742
2674,66654,1,3822,13,1905
2675,17107,1,14510,7,773
2676,49353,0,7289,5,1637
2677,10000,1,5289,13,670
2678,24727,0,12635,3,575
2679,67409,0,6935,13,709
2680,22586,1,17272,16,303
2681,23188,0,13107,0,2041
2682,20693,0,3172,20,1487
2683,26414,0,10890,12,0
2684,16203,1,14204,20,863
2685,76817,1,3294,9,724
2686,14480,0,6965,27,1093
2687,36111,1,7852,24,502
2688,49382,1,14348,12,0
2689,19120,0,4392,11,0
2690,12410,0,9059,0,287
2691,21019,0,15739,10,1023
2692,23448,1,1884,14,1094
2693,51602,0,8382,12,1933
2694,27209,0,8517,13,0
2695,29777,0,0,16,1949
2696,12795,1,3300,10,0
2697,26469,1,13468,14,1077
2698,70396,0,7774,7,895
2699,57397,0,8783,2,0
2700,21987,1,9416,25,796
2701,48928,0,12979,2,115
2702,27336,0,17613,10,1633
2703,40236,0,12458,18,0
2704,24916,0,0,10,1011
2705,16648,0,7855,17,1292
2706,16146,1,15653,21,0
2707,40789,0,6284,13,0
2708,10000,0,13682,16,0
2709,56311,0,6652,16,0
2710,25740,0,2991,5,1372
2711,20222,0,10884,1,934
2712,54135,0,9831,28,1111
2713,10000,0,5595,15,1223
2714,39233,0,13203,5,777
2715,79572,1,2581,29,0
2716,13055,1,14208,0,310
2717,22636,1,7814,5,1399
2718,39007,0,15035,8,340
2719,11586,0,11270,20,696
2720,34463,1,8618,9,1383
2721,149111,0,4136,11,1531
2722,36182,0,1520,2,2104
2723,35470,0,7689,11,620
2724,14439,1,10223,10,324
2725,66028,1,14211,0,554
2726,10000,0,5114,9,170
2727,29086,1,11458,5,553
2728,51507,0,6575,24,120
2729,10000,0,13994,14,1420
2730,10000,0,7487,24,15
2731,12253,0,5075,0,1995
2732,67761,1,5201,4,0
2733,20294,0,6189,6,568
2734,50916,0,7066,6,1338
2735,46218,1,9208,14,0
2736,10978,0,9703,10,0
2737,23537,0,6670,4,1048
2738,25931,1,6673,35,1152
2739,40402,0,6318,14,0
2740,34086,0,7126,0,516
2741,28584,0,5734,18,1735
2742,59805,0,1558,31,758
2743,59291,0,1922,18,0
2744,12470,0,176,4,0
2745,22717,0,8678,8,918
2746,30304,0,9805,19,1325
2747,31281,0,4637,4,1476
2748,41375,0,9941,11,1724
2749,37193,0,6462,5,791
2750,42503,0,7413,17,616
2751,45610,0,2782,18,852
2752,25090,1,14987,23,1072
2753,24286,0,14380,20,134
2754,68662,0,9294,23,800
2755,22075,0,4961,25,0
2756,46345,1,10380,1,0
2757,18894,1,6898,6,378
2758,36344,0,2646,5,1161
2759,37958,0,10814,13,0
2760,43887,0,4016,7,1191
2761,77201,0,4598,9,1053
2762,16325,0,0,21,0
2763,32518,0,12254,16,1989
2764,44240,0,14030,8,168
2765,44312,1,12944,18,0
2766,24694,1,13246,14,978
2767,37452,0,2644,14,1411
2768,29397,1,8955,17,1895
2769,46351,0,10911,0,651
2770,28360,0,4103,5,1355
2771,28613,1,8369,4,179
2772,34983,0,1463,12,1072
2773,22038,0,6790,18,1984
2774,18854,1,9271,8,2522
2775,13416,1,12010,5,104
2776,27421,1,3356,0,1773
2777,19131,0,1303,15,0
2778,24889,0,12925,3,110
2779,62503,0,12292,14,258
2780,25367,0,5421,5,1325
2781,63238,0,14107,16,691
2782,37469,0,8665,15,0
2783,25111,0,12550,0,991
2784,16123,1,8838,19,1675
2785,27777,0,9248,14,716
2786,23362,0,6636,21,1314
2787,60508,0,14683,1,0
2788,96886,1,9348,3,1375
2789,55201,0,7655,9,36
2790,19065,0,1539,11,698
2791,30727,0,7514,10,0
2792,25950,0,14967,0,0
2793,20877,0,13417,14,0
2794,28153,0,7269,10,262
2795,27463,0,7633,9,720
2796,89502,0,3018,12,0
2797,36219,0,9394,14,2719
2798,48803,0,9302,11,382
2799,55773,0,10113,4,0
2800,46777,0,1641,1,0
2801,67435,1,14640,19,2104
2802,23791,0,7082,4,971
2803,52877,0,12916,2,0
2804,96486,0,8815,12,336
